ID,Material,Film_Thickness_nm,Deposition_Method,Substrate,Refractive_Index,Bandgap_eV,Surface_Roughness_nm,Electrical_Conductivity_S_cm,Optical_Transmittance_%,Application,Source
2507_A1442,Al2O3,138.8,CVD,Quartz,1.97,3.58,4.18,98.392085,86.1,Solar Cells,S2
349_A1443,TiO2,73.9,CVD,Quartz,2.06,3.85,3.49,52.285726,87.77,Transparent Conductors,S10
1645_A1444,Graphene,78.6,Thermal Evaporation,Silicon Wafer,2.93,2.21,1.02,65.872338,83.54,Optoelectronics,S10
2347_A1445,SnO2,116.2,Sputtering,PET,1.79,1.31,3.95,39.691863,83.37,Solar Cells,S4
2432_A1446,SnO2,65.6,Spin Coating,Quartz,1.97,1.21,1.37,75.83055,84.94,Solar Cells,S23
2169_A1447,MoS2,141.5,ALD,Silicon Wafer,2.26,2.46,2.95,42.012742,80.59,Optoelectronics,S24
1138_A1448,MoS2,80.3,ALD,Quartz,1.56,2.85,4.76,27.510969,91.88,Transparent Conductors,S2
1798_A1449,SnO2,155.3,Sputtering,Quartz,1.84,2.63,1.46,25.358914,77.78,Solar Cells,S9
1545_A1450,SiO2,86.8,Thermal Evaporation,Quartz,2.34,3.73,2.14,76.111004,84.27,Optoelectronics,S6
2837_A1451,ZnO,114.4,ALD,PET,2.96,2.43,4.11,40.914886,78.63,Transparent Conductors,S21
2821_A1452,ITO,63.7,Spin Coating,Silicon Wafer,2.13,1.5,4.07,100.807935,74.6,Transparent Conductors,S16
1340_A1453,MoS2,38.6,Sputtering,PET,2.26,1.69,2.86,60.684004,76.16,Transparent Conductors,S23
2491_A1454,TiO2,127.8,Spin Coating,Silicon Wafer,2.87,1.44,1.72,26.490313,78.25,Optoelectronics,S7
454_A1455,Graphene,153.0,Thermal Evaporation,Glass,2.77,4.0,4.62,40.588713,89.53,Solar Cells,S20
914_A1456,MoS2,96.2,ALD,PET,2.33,3.4,2.97,71.810863,84.91,Sensors,S8
1200_A1457,TiO2,53.1,Spin Coating,Glass,1.74,0.99,3.2,41.043117,72.4,Solar Cells,S21
1275_A1458,SiO2,71.1,CVD,Glass,1.64,2.82,3.27,76.168264,84.7,Transparent Conductors,S7
1867_A1459,Graphene,77.4,ALD,Quartz,2.43,1.14,1.9,13.083773,77.24,Transparent Conductors,S3
38_A1460,ITO,80.9,ALD,Quartz,2.91,3.83,0.8,90.522937,90.85,Sensors,S1
975_A1461,ZnO,57.5,ALD,Silicon Wafer,1.68,3.7,2.35,71.207145,94.54,Transparent Conductors,S15
2771_A1462,ITO,88.7,Sputtering,Quartz,1.99,3.0,0.6,17.904501,90.02,Sensors,S18
984_A1463,SnO2,93.4,Sputtering,PET,2.86,3.43,1.98,57.705962,74.29,Optoelectronics,S5
1806_A1464,ITO,45.5,Sputtering,Silicon Wafer,2.53,2.94,1.04,18.725683,86.28,Solar Cells,S12
1962_A1465,MoS2,118.4,Spin Coating,PET,1.56,1.53,4.1,65.822105,80.05,Solar Cells,S4
1419_A1466,ZnO,73.5,CVD,Quartz,1.83,1.21,2.36,27.692397,71.91,Transparent Conductors,S9
1285_A1467,Graphene,133.0,Spin Coating,Silicon Wafer,2.9,2.43,2.11,21.894712,91.08,Sensors,S6
40_A1468,Al2O3,82.3,CVD,Glass,2.83,2.63,2.48,13.874777,86.14,Transparent Conductors,S15
2541_A1469,Al2O3,136.8,Sputtering,Silicon Wafer,2.43,2.02,2.37,78.221125,76.04,Solar Cells,S2
170_A1470,ITO,115.7,Sputtering,Silicon Wafer,2.21,2.27,3.93,85.085334,87.84,Optoelectronics,S16
1356_A1471,MoS2,124.8,Spin Coating,Quartz,2.35,1.26,1.22,29.049752,77.08,Transparent Conductors,S24
738_A1472,Graphene,135.9,CVD,Glass,2.25,3.36,4.48,79.18985,90.39,Transparent Conductors,S19
1591_A1473,SnO2,104.3,CVD,PET,2.75,1.39,5.16,45.096405,92.66,Transparent Conductors,S9
2700_A1474,TiO2,87.0,CVD,Silicon Wafer,2.51,2.84,2.88,2.844088,93.38,Optoelectronics,S8
1898_A1475,SiO2,85.6,Thermal Evaporation,Glass,1.61,3.49,1.57,55.164906,95.99,Solar Cells,S19
635_A1476,TiO2,86.4,Thermal Evaporation,Glass,2.94,1.93,4.22,53.65663,88.78,Solar Cells,S9
2648_A1477,ITO,104.1,CVD,Glass,1.79,3.71,4.07,60.006291,88.31,Sensors,S19
1919_A1478,ITO,120.5,Sputtering,PET,2.94,1.13,4.3,49.720095,93.84,Optoelectronics,S15
1291_A1479,Al2O3,116.6,Sputtering,Quartz,3.03,3.93,0.78,75.968149,94.04,Solar Cells,S9
1381_A1480,SnO2,82.9,Sputtering,Quartz,1.95,2.12,3.69,76.294739,91.41,Solar Cells,S22
580_A1481,ITO,113.9,Thermal Evaporation,Quartz,2.56,1.78,2.62,16.802131,78.19,Optoelectronics,S21
329_A1482,ITO,74.8,Thermal Evaporation,Quartz,2.37,3.71,3.74,57.612983,73.78,Sensors,S9
1643_A1483,Al2O3,82.4,Spin Coating,Silicon Wafer,2.85,3.92,1.76,82.959174,71.07,Optoelectronics,S10
893_A1484,ZnO,75.5,CVD,Silicon Wafer,2.57,1.86,3.58,17.123595,85.19,Solar Cells,S12
1850_A1485,SiO2,73.6,Thermal Evaporation,Glass,2.49,3.35,5.22,73.575105,87.9,Transparent Conductors,S20
781_A1486,SnO2,57.5,CVD,Silicon Wafer,2.19,2.01,1.77,79.761399,75.98,Optoelectronics,S11
160_A1487,ITO,133.8,ALD,Quartz,2.88,2.5,2.97,38.875679,83.93,Optoelectronics,S13
1546_A1488,Graphene,106.9,Sputtering,PET,2.5,1.64,2.67,98.428095,75.51,Solar Cells,S19
1934_A1489,ITO,140.6,Spin Coating,PET,1.78,1.69,1.7,75.883492,93.84,Transparent Conductors,S16
2979_A1490,MoS2,136.4,Spin Coating,Quartz,2.5,2.95,0.72,64.193909,91.26,Sensors,S21
62_A1491,MoS2,120.5,Thermal Evaporation,Quartz,2.11,3.81,2.53,35.513257,81.57,Transparent Conductors,S20
850_A1492,Graphene,53.5,CVD,Glass,2.81,2.23,0.61,99.044942,94.22,Sensors,S13
2130_A1493,SiO2,77.0,ALD,Silicon Wafer,1.63,1.21,4.15,5.474564,88.44,Transparent Conductors,S14
2893_A1494,SnO2,58.4,Thermal Evaporation,Glass,2.68,1.85,2.82,45.335657,82.02,Optoelectronics,S20
1044_A1495,Graphene,137.0,Sputtering,Silicon Wafer,2.75,3.39,1.71,48.235829,78.72,Sensors,S13
2497_A1496,Graphene,117.9,Spin Coating,Quartz,2.52,1.67,2.78,12.434893,70.59,Transparent Conductors,S11
2261_A1497,Graphene,108.1,Sputtering,Silicon Wafer,2.49,1.79,4.04,66.251047,84.84,Solar Cells,S3
2122_A1498,Graphene,123.9,Spin Coating,Glass,2.61,1.91,0.87,47.812162,85.78,Transparent Conductors,S5
1071_A1499,SnO2,50.5,Sputtering,Quartz,1.83,2.98,1.14,72.020748,76.83,Optoelectronics,S9
54_A1500,Graphene,101.0,Thermal Evaporation,Quartz,1.97,2.84,4.1,31.427192,85.54,Sensors,S18
259_A1501,ITO,103.6,Sputtering,Silicon Wafer,1.97,1.73,4.27,27.10789,79.29,Sensors,S4
506_A1502,SnO2,73.6,Sputtering,Quartz,2.34,3.43,2.23,32.066076,75.35,Optoelectronics,S15
753_A1503,ITO,98.5,CVD,Glass,2.84,1.28,1.24,19.992393,73.59,Solar Cells,S15
1979_A1504,SiO2,128.4,Sputtering,Silicon Wafer,1.85,3.34,2.99,75.51193,75.14,Sensors,S3
2948_A1505,MoS2,93.3,Thermal Evaporation,Glass,2.71,1.21,1.64,88.635662,94.68,Sensors,S5
2411_A1506,SnO2,56.4,ALD,PET,2.71,2.3,4.75,59.31329,70.73,Optoelectronics,S19
1518_A1507,MoS2,136.2,Spin Coating,PET,1.87,1.77,0.71,57.114786,78.0,Sensors,S9
2998_A1508,Graphene,108.4,Sputtering,Silicon Wafer,1.54,2.05,5.01,39.468293,78.09,Sensors,S21
2274_A1509,ZnO,116.5,Spin Coating,Silicon Wafer,2.83,3.24,4.72,94.46589,72.49,Transparent Conductors,S11
1390_A1510,SiO2,175.4,Sputtering,Glass,2.94,1.77,1.02,91.349834,91.89,Sensors,S1
1267_A1511,SiO2,113.0,Spin Coating,Glass,1.71,1.97,1.01,85.625889,79.86,Optoelectronics,S17
2467_A1512,MoS2,34.3,Thermal Evaporation,Glass,1.59,3.3,3.73,3.604715,83.44,Transparent Conductors,S14
1712_A1513,SnO2,110.0,ALD,Silicon Wafer,2.96,2.08,3.65,3.051994,85.29,Optoelectronics,S2
772_A1514,TiO2,32.9,ALD,PET,2.76,2.66,2.18,96.897371,76.75,Optoelectronics,S13
2803_A1515,ITO,139.2,ALD,Silicon Wafer,2.12,2.06,2.68,44.925968,71.91,Transparent Conductors,S24
1808_A1516,MoS2,118.4,ALD,Glass,1.82,1.34,2.14,21.614627,92.65,Sensors,S24
2686_A1517,Al2O3,97.1,Thermal Evaporation,Silicon Wafer,1.78,2.73,1.99,16.634361,71.08,Sensors,S3
1086_A1518,Al2O3,54.1,ALD,Silicon Wafer,1.85,1.42,1.99,95.278706,93.34,Optoelectronics,S3
2258_A1519,MoS2,140.7,ALD,Quartz,2.01,3.6,0.67,95.33862,91.56,Solar Cells,S17
1533_A1520,ITO,116.8,Sputtering,PET,2.12,3.72,2.77,58.364792,87.62,Optoelectronics,S3
1326_A1521,MoS2,111.9,CVD,Glass,2.04,1.99,1.28,70.173117,91.07,Optoelectronics,S15
2120_A1522,SiO2,79.2,CVD,Quartz,2.1,3.16,0.62,34.378092,79.09,Transparent Conductors,S18
1813_A1523,Al2O3,105.3,Spin Coating,Glass,2.84,1.93,4.51,50.374151,80.85,Solar Cells,S12
1715_A1524,SnO2,95.6,CVD,Silicon Wafer,1.84,2.83,3.67,6.387173,70.46,Solar Cells,S18
2035_A1525,MoS2,88.7,ALD,Quartz,1.96,3.36,3.94,75.596157,83.59,Solar Cells,S24
2424_A1526,Al2O3,138.0,Thermal Evaporation,Silicon Wafer,2.37,3.64,3.92,42.716765,74.3,Solar Cells,S9
2435_A1527,Graphene,81.1,ALD,Glass,2.82,3.26,1.93,21.851951,73.73,Optoelectronics,S10
1682_A1528,Al2O3,84.6,Spin Coating,Silicon Wafer,2.51,2.96,0.7,21.912583,86.56,Optoelectronics,S4
2228_A1529,SiO2,70.3,Sputtering,Silicon Wafer,2.57,3.66,4.55,3.81534,93.19,Solar Cells,S25
1164_A1530,Al2O3,102.9,Thermal Evaporation,PET,2.32,3.82,2.1,33.282803,75.87,Solar Cells,S24
964_A1531,MoS2,142.2,CVD,Glass,2.21,2.7,3.49,37.985968,91.5,Sensors,S18
2903_A1532,ZnO,154.8,CVD,Glass,2.27,3.75,3.04,35.923318,77.26,Sensors,S1
1663_A1533,ZnO,106.3,ALD,Glass,2.14,1.71,2.96,50.877571,83.01,Solar Cells,S25
399_A1534,TiO2,141.0,CVD,Silicon Wafer,2.53,2.94,2.96,21.248302,72.48,Transparent Conductors,S18
585_A1535,Al2O3,161.2,ALD,PET,2.87,1.89,2.6,55.311965,83.83,Solar Cells,S22
949_A1536,TiO2,37.8,CVD,PET,1.57,3.93,4.3,51.721404,70.47,Sensors,S12
705_A1537,SnO2,99.0,Thermal Evaporation,Quartz,2.94,1.13,5.44,81.607454,73.23,Solar Cells,S13
432_A1538,TiO2,162.9,Sputtering,Quartz,1.98,2.69,3.06,41.190329,85.39,Optoelectronics,S25
293_A1539,SnO2,92.3,CVD,Glass,1.69,3.3,1.21,40.869219,78.57,Optoelectronics,S10
146_A1540,Al2O3,78.5,Sputtering,Glass,1.85,1.02,1.53,49.047255,80.53,Solar Cells,S23
324_A1541,Graphene,83.6,Sputtering,Glass,2.19,2.85,1.56,70.928793,82.26,Transparent Conductors,S10
2109_A1542,SnO2,117.5,Spin Coating,Quartz,2.07,2.31,4.6,60.436713,92.29,Sensors,S1
1166_A1543,ITO,65.7,Sputtering,Glass,2.74,3.53,4.06,63.980587,70.2,Transparent Conductors,S17
1453_A1544,Al2O3,84.7,Sputtering,PET,2.29,1.82,4.8,67.90536,80.98,Sensors,S21
3_A1545,MoS2,78.1,CVD,Quartz,1.72,1.39,2.25,47.58287,95.52,Sensors,S6
577_A1546,Graphene,84.9,ALD,Silicon Wafer,2.2,1.34,3.84,76.330879,79.77,Solar Cells,S11
2658_A1547,Graphene,97.4,Sputtering,Quartz,2.55,2.74,1.07,90.630405,89.3,Solar Cells,S13
340_A1548,SiO2,88.6,Thermal Evaporation,Quartz,2.13,2.7,3.19,40.486573,77.15,Optoelectronics,S20
2540_A1549,TiO2,91.7,CVD,Quartz,2.55,1.34,4.46,71.826037,90.33,Optoelectronics,S15
2936_A1550,Graphene,66.3,Thermal Evaporation,PET,2.82,2.63,4.75,38.896811,78.06,Optoelectronics,S2
926_A1551,Al2O3,122.8,Thermal Evaporation,Quartz,1.57,2.33,0.73,90.592745,75.58,Transparent Conductors,S16
266_A1552,ITO,140.0,Thermal Evaporation,Silicon Wafer,1.9,3.37,3.98,71.481372,79.31,Optoelectronics,S7
377_A1553,MoS2,104.8,ALD,PET,3.03,3.76,3.99,13.790889,81.13,Optoelectronics,S13
2023_A1554,SnO2,136.0,CVD,Quartz,2.78,3.71,1.33,18.571016,74.25,Optoelectronics,S5
1464_A1555,TiO2,106.3,Sputtering,Silicon Wafer,2.84,2.86,3.54,66.12217,86.54,Solar Cells,S6
272_A1556,SiO2,69.6,Thermal Evaporation,Glass,1.89,2.27,4.34,86.646791,77.89,Transparent Conductors,S5
697_A1557,Al2O3,96.9,Sputtering,Quartz,1.69,3.81,2.2,34.322342,83.17,Solar Cells,S9
2974_A1558,SiO2,143.3,Thermal Evaporation,PET,2.85,4.02,3.65,52.041589,91.26,Optoelectronics,S6
245_A1559,ZnO,103.1,Thermal Evaporation,Quartz,1.99,2.25,1.95,14.850767,76.73,Solar Cells,S7
2814_A1560,Al2O3,103.6,Sputtering,Glass,1.7,3.54,1.76,55.735368,87.56,Solar Cells,S19
477_A1561,MoS2,102.7,CVD,Glass,2.53,2.07,0.98,3.605251,86.72,Sensors,S9
2786_A1562,SiO2,128.7,Sputtering,Glass,2.77,3.07,4.39,12.490997,82.87,Transparent Conductors,S5
2844_A1563,ZnO,116.6,Sputtering,PET,2.1,1.03,4.69,33.023499,87.53,Optoelectronics,S20
2299_A1564,Al2O3,91.9,Sputtering,Silicon Wafer,2.52,2.58,3.12,69.029775,90.46,Transparent Conductors,S24
2449_A1565,SiO2,133.1,Sputtering,Silicon Wafer,1.58,2.51,1.9,15.387871,77.79,Solar Cells,S7
2784_A1566,ITO,68.7,Spin Coating,PET,1.75,3.05,1.19,98.060252,95.25,Optoelectronics,S18
2954_A1567,SiO2,56.4,Spin Coating,Quartz,2.13,2.17,1.92,50.015764,80.38,Sensors,S9
2983_A1568,ZnO,72.8,ALD,PET,2.07,3.5,2.71,73.348356,74.77,Optoelectronics,S24
2160_A1569,ZnO,76.3,Thermal Evaporation,Glass,1.9,2.4,4.58,66.562596,75.61,Sensors,S18
251_A1570,Graphene,85.3,Thermal Evaporation,Glass,2.37,3.17,3.25,24.409133,87.64,Optoelectronics,S1
414_A1571,ZnO,172.7,Thermal Evaporation,PET,2.44,2.16,3.86,30.898521,75.67,Optoelectronics,S10
546_A1572,TiO2,121.6,CVD,Quartz,2.45,1.61,1.77,70.624052,76.87,Solar Cells,S20
1194_A1573,Al2O3,136.0,Spin Coating,Quartz,2.47,1.22,4.03,5.593967,78.02,Optoelectronics,S4
739_A1574,Graphene,125.1,Spin Coating,PET,2.91,3.12,0.81,15.266586,87.92,Optoelectronics,S11
311_A1575,Al2O3,109.4,Spin Coating,PET,2.57,2.7,3.01,71.912548,84.38,Optoelectronics,S11
1980_A1576,ZnO,90.2,Spin Coating,Glass,2.69,3.18,4.14,82.369594,77.71,Optoelectronics,S16
894_A1577,ITO,151.9,Spin Coating,PET,2.1,3.11,0.52,56.505624,87.34,Optoelectronics,S19
1132_A1578,Al2O3,128.9,Sputtering,PET,2.19,3.04,3.16,40.154899,78.09,Optoelectronics,S9
1450_A1579,ZnO,56.5,ALD,Glass,1.94,1.52,1.06,92.752952,71.72,Sensors,S19
2908_A1580,ITO,79.4,Sputtering,PET,2.98,2.49,2.46,13.571074,73.07,Solar Cells,S16
16_A1581,ZnO,96.3,ALD,PET,2.31,2.45,1.97,3.270524,91.57,Solar Cells,S25
1951_A1582,Al2O3,85.2,CVD,PET,2.68,2.2,3.15,18.517358,86.53,Transparent Conductors,S20
722_A1583,TiO2,84.9,CVD,PET,2.87,3.56,3.99,34.360416,73.16,Sensors,S14
1421_A1584,SiO2,138.5,Thermal Evaporation,PET,2.68,2.95,3.42,4.739555,82.34,Optoelectronics,S9
2634_A1585,MoS2,127.6,ALD,Glass,1.87,3.47,3.55,83.680877,88.14,Sensors,S3
982_A1586,TiO2,79.3,Sputtering,Quartz,2.66,3.3,5.17,61.475468,74.19,Sensors,S19
1875_A1587,Graphene,43.2,Thermal Evaporation,Silicon Wafer,2.62,1.63,1.66,74.998552,74.35,Sensors,S23
1540_A1588,MoS2,114.4,Thermal Evaporation,Quartz,2.72,3.56,4.53,57.083002,71.37,Sensors,S14
2531_A1589,Al2O3,156.4,Sputtering,PET,2.32,1.56,1.37,45.199008,96.1,Transparent Conductors,S21
1551_A1590,SiO2,88.8,Sputtering,Silicon Wafer,1.62,1.83,4.43,51.473085,71.74,Solar Cells,S7
2423_A1591,TiO2,71.9,Sputtering,Silicon Wafer,1.93,2.05,1.79,53.359251,87.97,Optoelectronics,S17
364_A1592,SnO2,32.7,Thermal Evaporation,Silicon Wafer,2.11,1.76,3.06,86.986708,69.77,Solar Cells,S14
2769_A1593,SnO2,85.5,Thermal Evaporation,Quartz,2.57,1.39,1.86,48.237185,71.29,Optoelectronics,S14
183_A1594,SnO2,90.1,Spin Coating,Silicon Wafer,1.52,1.54,4.51,55.575063,92.93,Optoelectronics,S5
986_A1595,SiO2,53.7,Spin Coating,Silicon Wafer,1.93,1.37,1.59,44.840802,81.71,Solar Cells,S10
1991_A1596,MoS2,95.3,CVD,Glass,2.7,1.35,4.77,45.116299,97.0,Transparent Conductors,S12
1195_A1597,SnO2,75.1,CVD,Quartz,2.32,2.13,2.98,30.717918,94.13,Transparent Conductors,S6
1770_A1598,ITO,135.2,Sputtering,Silicon Wafer,1.84,1.16,4.83,44.454795,93.3,Transparent Conductors,S7
1676_A1599,Graphene,114.0,Thermal Evaporation,Quartz,1.51,2.65,4.26,19.851399,75.91,Solar Cells,S14
1122_A1600,MoS2,70.8,Thermal Evaporation,Glass,1.66,1.78,3.78,66.586621,78.51,Solar Cells,S13
188_A1601,Al2O3,72.4,Spin Coating,Silicon Wafer,1.98,1.51,1.76,53.680535,75.58,Sensors,S5
620_A1602,ITO,77.8,Thermal Evaporation,Quartz,2.05,3.39,3.59,36.674948,86.07,Optoelectronics,S24
1613_A1603,TiO2,115.9,CVD,Quartz,2.64,1.5,3.24,88.678,72.04,Optoelectronics,S10
1176_A1604,SnO2,121.0,Sputtering,PET,1.95,2.97,0.73,24.910517,88.94,Solar Cells,S12
1183_A1605,SiO2,101.5,Spin Coating,PET,1.97,3.1,1.19,47.484002,71.45,Transparent Conductors,S23
2385_A1606,Graphene,78.7,Sputtering,Glass,2.19,3.03,1.38,31.234896,77.39,Optoelectronics,S19
2716_A1607,SiO2,66.0,CVD,Silicon Wafer,2.06,1.42,1.04,7.150862,74.31,Sensors,S18
615_A1608,Al2O3,106.5,Thermal Evaporation,Quartz,2.48,3.04,0.83,75.448075,87.94,Solar Cells,S23
1514_A1609,Al2O3,149.8,Thermal Evaporation,Glass,1.48,2.17,1.08,72.963439,70.99,Transparent Conductors,S20
1467_A1610,Al2O3,122.2,CVD,Glass,2.0,3.83,2.32,7.218575,70.26,Transparent Conductors,S2
402_A1611,MoS2,26.2,Spin Coating,PET,2.6,1.14,4.51,50.898993,79.87,Sensors,S18
995_A1612,SiO2,66.7,Spin Coating,Silicon Wafer,1.66,3.11,4.15,18.559428,79.63,Optoelectronics,S18
935_A1613,MoS2,149.7,Spin Coating,Glass,2.24,2.35,2.91,7.271324,91.4,Sensors,S21
372_A1614,ITO,77.7,Thermal Evaporation,PET,2.49,2.54,1.62,77.032902,94.19,Sensors,S8
1923_A1615,Al2O3,129.7,Sputtering,Silicon Wafer,2.91,1.6,2.18,67.640678,70.54,Optoelectronics,S7
2307_A1616,MoS2,171.1,Spin Coating,Quartz,2.21,2.55,4.97,22.147274,79.01,Solar Cells,S7
594_A1617,Al2O3,33.2,Spin Coating,Glass,2.24,2.46,3.15,69.118739,85.92,Solar Cells,S24
1911_A1618,ITO,96.1,Sputtering,PET,2.13,1.75,1.69,49.212449,86.04,Transparent Conductors,S4
727_A1619,ZnO,110.8,Sputtering,Silicon Wafer,3.01,1.1,4.08,76.008784,74.36,Sensors,S17
827_A1620,SnO2,117.6,Thermal Evaporation,Quartz,2.56,2.66,3.24,12.665959,71.37,Sensors,S8
1675_A1621,ZnO,109.9,ALD,Quartz,1.57,2.85,1.08,46.046946,82.34,Optoelectronics,S18
688_A1622,MoS2,53.0,Sputtering,PET,2.06,3.22,1.05,85.783458,73.33,Optoelectronics,S17
2216_A1623,Al2O3,157.8,CVD,PET,1.78,1.67,4.61,13.853507,73.97,Transparent Conductors,S1
137_A1624,SnO2,47.9,Thermal Evaporation,Glass,2.48,2.42,3.47,7.795112,82.18,Transparent Conductors,S17
2765_A1625,Graphene,129.7,Thermal Evaporation,Quartz,2.61,1.93,5.3,47.199596,86.63,Solar Cells,S13
629_A1626,SnO2,92.3,CVD,Silicon Wafer,1.47,3.61,4.46,22.188286,84.87,Optoelectronics,S22
335_A1627,Al2O3,103.8,Sputtering,PET,2.85,1.61,4.88,61.628121,79.48,Solar Cells,S25
391_A1628,TiO2,117.3,Spin Coating,PET,2.15,2.99,1.1,72.948344,85.19,Optoelectronics,S15
2310_A1629,MoS2,49.5,CVD,Glass,1.61,2.31,1.79,88.350202,78.14,Sensors,S7
1110_A1630,SiO2,64.5,Thermal Evaporation,Silicon Wafer,2.68,3.98,3.69,44.487523,80.72,Solar Cells,S20
1738_A1631,MoS2,55.5,Thermal Evaporation,Silicon Wafer,2.02,3.92,1.92,58.497632,70.38,Transparent Conductors,S5
2699_A1632,ZnO,110.3,Spin Coating,Quartz,2.89,2.49,0.86,62.869874,96.61,Solar Cells,S25
711_A1633,ZnO,68.0,Spin Coating,Glass,1.81,3.4,1.16,53.656012,70.9,Sensors,S14
1040_A1634,Al2O3,87.8,ALD,Quartz,1.96,3.8,1.98,50.793558,83.43,Transparent Conductors,S9
2715_A1635,Al2O3,116.7,Thermal Evaporation,Glass,2.18,2.33,0.47,85.141789,72.87,Transparent Conductors,S9
1851_A1636,ITO,71.6,Thermal Evaporation,Silicon Wafer,2.9,3.4,0.87,26.15474,74.53,Solar Cells,S20
2596_A1637,ITO,96.3,CVD,Quartz,2.19,3.95,3.83,82.388938,80.84,Sensors,S10
1562_A1638,SnO2,133.3,Thermal Evaporation,PET,2.02,2.02,4.54,90.478012,74.58,Sensors,S23
2758_A1639,SiO2,115.9,ALD,Glass,1.83,3.99,2.02,55.464049,94.4,Sensors,S19
1595_A1640,TiO2,108.8,Sputtering,PET,2.61,1.85,2.64,33.705355,75.86,Sensors,S18
2751_A1641,SiO2,151.1,ALD,Silicon Wafer,2.74,2.44,1.21,16.158183,75.69,Transparent Conductors,S4
1113_A1642,Al2O3,93.2,Spin Coating,Silicon Wafer,1.7,1.04,4.54,61.742667,80.08,Optoelectronics,S15
466_A1643,SnO2,111.3,CVD,Silicon Wafer,2.97,3.6,0.96,50.476599,84.35,Solar Cells,S5
1561_A1644,Graphene,103.9,Spin Coating,Silicon Wafer,1.79,3.56,0.92,15.020629,81.23,Sensors,S24
1224_A1645,ITO,117.7,Sputtering,Quartz,2.54,2.43,2.01,79.674587,71.34,Transparent Conductors,S15
1954_A1646,SnO2,91.9,Sputtering,PET,2.02,3.21,2.75,12.813647,80.17,Solar Cells,S13
2967_A1647,MoS2,69.2,Thermal Evaporation,Quartz,1.64,3.56,2.58,90.473133,91.79,Transparent Conductors,S15
2349_A1648,TiO2,71.1,ALD,PET,2.25,1.94,4.06,41.506569,70.09,Sensors,S5
1509_A1649,MoS2,81.3,Spin Coating,Glass,2.31,1.1,3.22,76.050212,94.97,Transparent Conductors,S17
1105_A1650,TiO2,57.1,ALD,Silicon Wafer,2.45,1.34,3.94,81.896885,88.98,Sensors,S23
1989_A1651,TiO2,119.9,CVD,Quartz,1.72,2.43,3.37,58.461468,96.04,Optoelectronics,S1
339_A1652,Al2O3,80.7,ALD,Glass,2.77,3.39,4.64,86.034834,78.68,Optoelectronics,S7
216_A1653,MoS2,93.3,CVD,Glass,1.86,3.62,1.25,14.87692,78.43,Optoelectronics,S22
1616_A1654,ZnO,135.4,ALD,Quartz,2.23,2.17,0.88,76.166848,73.14,Solar Cells,S10
1917_A1655,ITO,140.4,Thermal Evaporation,PET,1.88,2.64,1.47,22.708481,79.06,Sensors,S2
2515_A1656,SiO2,121.9,CVD,Silicon Wafer,2.45,3.46,3.9,73.646671,79.99,Transparent Conductors,S17
2805_A1657,Graphene,130.4,CVD,Glass,1.68,1.69,1.96,30.603758,97.35,Transparent Conductors,S1
1593_A1658,SnO2,82.2,Thermal Evaporation,Quartz,2.57,3.22,2.77,45.711053,92.02,Solar Cells,S7
2241_A1659,MoS2,97.1,Sputtering,PET,1.75,3.84,3.07,1.086461,94.65,Sensors,S25
1685_A1660,SiO2,128.0,ALD,Quartz,2.15,1.83,2.41,93.240167,93.32,Solar Cells,S2
2523_A1661,SnO2,95.3,Sputtering,Glass,1.85,3.11,2.59,57.795241,74.72,Transparent Conductors,S1
817_A1662,TiO2,148.1,ALD,Silicon Wafer,2.6,1.21,4.69,55.699861,81.53,Transparent Conductors,S3
1068_A1663,Graphene,51.1,Sputtering,Quartz,2.08,1.66,2.67,101.673095,88.89,Transparent Conductors,S24
2004_A1664,SiO2,90.6,Thermal Evaporation,Quartz,2.77,1.04,2.44,27.179586,81.22,Transparent Conductors,S8
275_A1665,ITO,36.3,Spin Coating,Glass,1.87,1.93,0.56,51.657049,96.01,Transparent Conductors,S3
2245_A1666,MoS2,125.7,ALD,Quartz,1.75,2.35,4.86,65.983705,88.14,Optoelectronics,S17
866_A1667,TiO2,141.7,ALD,Glass,2.16,2.78,4.07,32.493501,84.15,Solar Cells,S8
102_A1668,MoS2,86.7,Sputtering,Glass,2.77,3.98,0.94,2.716864,84.65,Transparent Conductors,S6
1502_A1669,Al2O3,108.2,CVD,PET,2.15,1.93,3.16,23.664103,81.67,Optoelectronics,S5
2150_A1670,SiO2,125.6,Thermal Evaporation,Quartz,2.12,1.77,3.35,19.791243,75.12,Sensors,S25
172_A1671,ITO,91.9,ALD,PET,2.3,3.48,0.82,61.519537,87.64,Transparent Conductors,S7
108_A1672,SnO2,94.9,Thermal Evaporation,Silicon Wafer,2.19,1.45,3.55,9.098774,69.55,Sensors,S11
1863_A1673,Al2O3,109.1,Thermal Evaporation,Silicon Wafer,2.11,3.72,3.75,60.355207,86.01,Solar Cells,S3
1522_A1674,Graphene,101.5,CVD,Glass,2.38,3.87,1.96,21.932767,85.37,Sensors,S23
2988_A1675,MoS2,84.9,ALD,Quartz,2.88,2.29,4.34,64.983927,69.94,Solar Cells,S20
2203_A1676,MoS2,117.9,ALD,Glass,2.35,1.43,2.74,72.108514,76.19,Optoelectronics,S14
2055_A1677,Graphene,85.4,Spin Coating,Silicon Wafer,2.03,1.2,4.55,58.796047,80.22,Solar Cells,S8
1765_A1678,Graphene,112.2,Sputtering,PET,2.32,3.3,3.19,28.688922,90.39,Solar Cells,S15
